AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT P&I,PERCENT PIC,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,NUM COVID-19 DEATHS,TOTAL PIC,TOTAL DEATHS,PERCENT COMPLETE
State,Arizona,All,2019-20,6,7.2,7.2,10,78,0,88,"1,226",> 100%
State,Arizona,All,2019-20,7,8.4,8.4,15,92,0,107,"1,274",> 100%
State,Arizona,All,2019-20,8,6.9,6.9,11,78,0,89,"1,285",> 100%
State,Arizona,All,2019-20,9,6.7,6.7,13,75,0,88,"1,313",> 100%
State,Arizona,All,2019-20,10,6.4,6.4,14,72,0,86,"1,339",> 100%
State,Arizona,All,2019-20,11,6.7,6.7,10,77,1,87,"1,289",> 100%
State,Arizona,All,2019-20,12,8.4,8.6,7,98,6,108,"1,255",> 100%
State,Arizona,All,2019-20,13,9.5,10.5,4,118,32,134,"1,279",> 100%
State,Arizona,All,2019-20,14,9.8,11.6,4,125,55,153,"1,323",> 100%
State,Arizona,All,2019-20,15,10.9,13.7,3,147,92,188,"1,375",> 100%
State,Arizona,All,2019-20,16,8.9,13.2,1,114,99,171,"1,292",> 100%
State,Arizona,All,2019-20,17,8.7,13.5,1,119,109,185,"1,372",> 100%
State,Arizona,All,2019-20,18,9.5,13.8,0,131,110,191,"1,386",> 100%
State,Arizona,All,2019-20,19,9.8,13.8,0,137,130,193,"1,400",> 100%
State,Arizona,All,2019-20,20,9.8,14,0,128,124,182,"1,303",> 100%
State,Arizona,All,2019-20,21,9.1,12.9,0,114,99,162,"1,251",> 100%
State,Arizona,All,2019-20,22,9.7,15,1,125,125,194,"1,297",> 100%
State,Arizona,All,2019-20,23,10,14.6,0,138,135,202,"1,385",> 100%
State,Arizona,All,2019-20,24,11,16,0,160,173,234,"1,458",> 100%
State,Arizona,All,2019-20,25,11,17.6,1,168,206,270,"1,531",> 100%
State,Arizona,All,2019-20,26,12.3,19.4,1,194,248,309,"1,590",> 100%
State,Arizona,All,2019-20,27,15.6,25.6,0,275,389,452,"1,768",> 100%
State,Arizona,All,2019-20,28,20.9,31,0,403,499,597,"1,925",> 100%
State,Arizona,All,2019-20,29,20.6,31.2,1,401,537,609,"1,951",> 100%
State,Arizona,All,2019-20,30,18.7,29,0,342,469,530,"1,829",> 100%
State,Arizona,All,2019-20,31,15.9,25.3,0,280,384,446,"1,760",> 100%
State,Arizona,All,2019-20,32,14.9,23,1,232,306,359,"1,564",> 100%
State,Arizona,All,2019-20,33,13,19.6,0,195,236,295,"1,502",> 100%
State,Arizona,All,2019-20,34,9.4,14.7,0,138,166,216,"1,473",> 100%
State,Arizona,All,2019-20,35,8.5,12.5,0,123,127,181,"1,445",> 100%
State,Arizona,All,2019-20,36,9.5,12.3,0,123,95,159,"1,288",> 100%
State,Arizona,All,2019-20,37,7.1,9,0,90,63,115,"1,272",> 100%
State,Arizona,All,2019-20,38,6.3,9.2,0,79,65,115,"1,250",> 100%
State,Arizona,All,2019-20,39,6.2,8.3,0,79,54,105,"1,271",> 100%
State,Arkansas,All,2019-20,40,4.7,4.7,0,27,0,27,580,96.80%
State,Arkansas,All,2019-20,41,5,5,0,30,0,30,604,> 100%
State,Arkansas,All,2019-20,42,5.6,5.6,0,35,0,35,624,> 100%
State,Arkansas,All,2019-20,43,6.4,6.4,2,39,0,41,640,> 100%
State,Arkansas,All,2019-20,44,4.9,4.9,0,30,0,30,607,> 100%
State,Arkansas,All,2019-20,45,6.9,6.9,0,43,0,43,621,> 100%
State,Arkansas,All,2019-20,46,6.5,6.5,1,43,0,44,677,> 100%
State,Arkansas,All,2019-20,47,4.9,4.9,0,32,0,32,647,> 100%
State,Arkansas,All,2019-20,48,5.1,5.1,0,34,0,34,666,> 100%
State,Arkansas,All,2019-20,49,6.6,6.6,0,41,0,41,624,> 100%
State,Arkansas,All,2019-20,50,5.2,5.2,2,33,0,35,669,> 100%
State,Arkansas,All,2019-20,51,6.9,6.9,2,41,0,43,623,> 100%
State,Arkansas,All,2019-20,52,7,7,4,46,0,50,717,> 100%
State,Arkansas,All,2019-20,1,9,9,6,57,0,63,697,> 100%
State,Arkansas,All,2019-20,2,8.4,8.4,4,54,0,58,694,> 100%
State,Arkansas,All,2019-20,3,7.3,7.3,6,42,0,48,660,> 100%
State,Arkansas,All,2019-20,4,7.1,7.1,4,40,0,44,621,> 100%
State,Arkansas,All,2019-20,5,9.4,9.4,8,57,0,65,689,> 100%
State,Arkansas,All,2019-20,6,8.7,8.7,9,51,0,60,689,> 100%
State,Arkansas,All,2019-20,7,5.8,5.8,5,36,0,41,701,> 100%
State,Arkansas,All,2019-20,8,9.3,9.3,11,54,0,65,699,> 100%
State,Arkansas,All,2019-20,9,6.2,6.2,7,34,0,41,666,> 100%
State,Arkansas,All,2019-20,10,7.4,7.4,9,43,0,52,698,> 100%
State,Arkansas,All,2019-20,11,6.5,6.5,4,37,0,41,627,> 100%
State,Arkansas,All,2019-20,12,10.2,10.2,11,55,0,66,650,> 100%
State,Arkansas,All,2019-20,13,7.9,8.5,5,46,5,55,649,> 100%
State,Arkansas,All,2019-20,14,8.4,9.9,0,52,11,61,618,> 100%
State,Arkansas,All,2019-20,15,10.1,11.4,2,62,15,72,633,> 100%
State,Arkansas,All,2019-20,16,7.9,9,0,51,12,58,642,> 100%
State,Arkansas,All,2019-20,17,7.6,9.2,0,48,16,58,628,> 100%
State,Arkansas,All,2019-20,18,6.1,9.3,0,39,23,59,636,> 100%
State,Arkansas,All,2019-20,19,7.2,9.6,2,46,24,64,666,> 100%
State,Arkansas,All,2019-20,20,5.7,6.4,1,33,7,38,597,99.60%
State,Arkansas,All,2019-20,21,6.7,9,0,44,21,59,656,> 100%
State,Arkansas,All,2019-20,22,6.2,7.3,0,39,21,46,627,> 100%
State,Arkansas,All,2019-20,23,6.2,8.6,0,41,28,57,663,> 100%
State,Arkansas,All,2019-20,24,8.1,10.8,0,55,37,73,676,> 100%
State,Arkansas,All,2019-20,25,6.6,10.7,0,47,45,76,710,> 100%
State,Arkansas,All,2019-20,26,8.4,12.1,0,57,48,82,678,> 100%
State,Arkansas,All,2019-20,27,6.7,10.1,0,47,44,71,701,> 100%
State,Arkansas,All,2019-20,28,8.4,12.4,0,57,52,84,678,> 100%
State,Arkansas,All,2019-20,29,8.7,13.4,1,60,57,94,704,> 100%
State,Arkansas,All,2019-20,30,11,16.8,0,80,79,122,728,> 100%
State,Arkansas,All,2019-20,31,11,16.8,0,83,86,127,754,> 100%
State,Arkansas,All,2019-20,32,11.2,17.8,1,83,95,134,751,> 100%
State,Arkansas,All,2019-20,33,11,19,0,87,105,150,788,> 100%
State,Arkansas,All,2019-20,34,11.1,17.3,0,83,88,129,745,> 100%
State,Arkansas,All,2019-20,35,12,18.7,0,89,96,139,742,> 100%
State,Arkansas,All,2019-20,36,9.9,16.2,0,70,83,115,710,> 100%
State,Arkansas,All,2019-20,37,11.5,19.3,0,83,103,139,722,> 100%
State,Arkansas,All,2019-20,38,10.3,16.6,0,76,84,123,741,> 100%
State,Arkansas,All,2019-20,39,12,18.2,1,88,94,135,741,> 100%
State,California,All,2019-20,40,5.4,5.4,1,266,0,267,"4,961",> 100%
State,California,All,2019-20,41,6.3,6.3,0,309,0,309,"4,893",99.50%
State,California,All,2019-20,42,5.8,5.8,2,293,0,295,"5,047",> 100%
State,California,All,2019-20,43,6.2,6.2,2,314,0,316,"5,077",> 100%
State,California,All,2019-20,44,6.4,6.4,3,322,0,325,"5,105",> 100%
State,California,All,2019-20,45,6.5,6.5,5,339,0,344,"5,275",> 100%
State,California,All,2019-20,46,5.9,5.9,2,300,0,302,"5,099",> 100%
State,California,All,2019-20,47,6.2,6.2,3,314,0,317,"5,134",> 100%
State,California,All,2019-20,48,5.9,5.9,9,295,0,304,"5,166",> 100%
State,California,All,2019-20,49,7.1,7.1,15,376,0,391,"5,489",> 100%
State,California,All,2019-20,50,6.9,6.9,11,357,0,368,"5,347",> 100%
State,California,All,2019-20,51,6.9,6.9,13,360,0,373,"5,375",> 100%
State,California,All,2019-20,52,7.1,7.1,23,368,0,391,"5,537",> 100%
State,California,All,2019-20,1,8.7,8.7,43,465,0,508,"5,865",> 100%
State,California,All,2019-20,2,8.2,8.2,52,427,0,479,"5,844",> 100%
State,California,All,2019-20,3,9.9,9.9,66,505,1,571,"5,793",> 100%
State,California,All,2019-20,4,8.9,8.9,71,443,0,514,"5,800",> 100%
State,California,All,2019-20,5,8.6,8.6,59,426,0,485,"5,665",> 100%
State,California,All,2019-20,6,8.8,8.8,68,453,1,522,"5,902",> 100%
State,California,All,2019-20,7,9.1,9.1,75,431,0,506,"5,563",> 100%
State,California,All,2019-20,8,9.3,9.3,71,462,1,534,"5,760",> 100%
State,California,All,2019-20,9,8.9,8.9,72,433,0,505,"5,662",> 100%
State,California,All,2019-20,10,9.4,9.4,56,479,2,537,"5,705",> 100%
State,California,All,2019-20,11,8.9,9,52,431,6,487,"5,436",> 100%
State,California,All,2019-20,12,9.4,9.8,44,486,40,553,"5,659",> 100%
State,California,All,2019-20,13,10.7,11.8,28,581,132,670,"5,671",> 100%
State,California,All,2019-20,14,11,13.2,24,631,297,791,"5,974",> 100%
State,California,All,2019-20,15,10.8,13.5,5,642,386,810,"6,018",> 100%
State,California,All,2019-20,16,12.1,15.6,7,734,537,954,"6,112",> 100%
State,California,All,2019-20,17,11.6,15.6,3,682,534,921,"5,922",> 100%
State,California,All,2019-20,18,10.9,15.3,0,623,539,870,"5,696",> 100%
State,California,All,2019-20,19,11,15.5,1,622,552,875,"5,645",> 100%
State,California,All,2019-20,20,10.3,14.3,1,581,505,812,"5,671",> 100%
State,California,All,2019-20,21,10.3,14.2,3,567,486,786,"5,531",> 100%
State,California,All,2019-20,22,10.2,13.8,1,569,459,771,"5,568",> 100%
State,California,All,2019-20,23,9.6,13.2,1,527,443,723,"5,497",> 100%
State,California,All,2019-20,24,9.5,13.2,1,528,444,733,"5,561",> 100%
State,California,All,2019-20,25,9.3,13.4,1,504,453,734,"5,459",> 100%
State,California,All,2019-20,26,9.9,14,1,564,497,798,"5,691",> 100%
State,California,All,2019-20,27,10.4,15.5,0,612,647,912,"5,870",> 100%
State,California,All,2019-20,28,12.1,17.8,0,728,744,"1,073","6,040",> 100%
State,California,All,2019-20,29,12.2,18.8,0,758,895,"1,174","6,229",> 100%
State,California,All,2019-20,30,14.1,21.2,1,874,"1,009","1,321","6,227",> 100%
State,California,All,2019-20,31,13.9,20.8,0,878,"1,008","1,314","6,328",> 100%
State,California,All,2019-20,32,13.6,20.2,0,855,999,"1,272","6,291",> 100%
State,California,All,2019-20,33,13,18.9,0,812,878,"1,184","6,267",> 100%
State,California,All,2019-20,34,11.3,16.9,0,726,831,"1,089","6,445",> 100%
State,California,All,2019-20,35,11.5,16.9,1,672,726,994,"5,868",> 100%
State,California,All,2019-20,36,11,15.5,0,633,612,893,"5,774",> 100%
State,California,All,2019-20,37,10.1,14.2,0,594,531,830,"5,863",> 100%
State,California,All,2019-20,38,9.1,12.7,0,520,478,731,"5,745",> 100%
State,California,All,2019-20,39,9.7,13,0,537,453,724,"5,558",> 100%
State,Colorado,All,2019-20,40,3.9,3.9,0,28,0,28,715,> 100%
State,Colorado,All,2019-20,41,3.1,3.1,0,23,0,23,750,> 100%
State,Colorado,All,2019-20,42,5,5,0,40,0,40,797,> 100%
State,Colorado,All,2019-20,43,5,5,1,38,0,39,782,> 100%
State,Colorado,All,2019-20,44,4.3,4.3,3,29,0,32,744,> 100%
State,Colorado,All,2019-20,45,6.1,6.1,0,47,0,47,775,> 100%
State,Colorado,All,2019-20,46,3.5,3.5,1,26,0,27,777,> 100%
State,Colorado,All,2019-20,47,3.1,3.1,2,21,0,23,753,> 100%
State,Colorado,All,2019-20,48,5.7,5.7,0,41,0,41,722,> 100%
State,Colorado,All,2019-20,49,3.8,3.8,0,28,0,28,735,> 100%
State,Colorado,All,2019-20,50,4.7,4.7,1,36,0,37,783,> 100%
State,Colorado,All,2019-20,51,6.4,6.4,6,45,0,51,795,> 100%
State,Colorado,All,2019-20,52,3.5,3.5,1,28,0,29,838,> 100%
State,Colorado,All,2019-20,1,6.2,6.2,5,47,0,52,839,> 100%
State,Colorado,All,2019-20,2,6.8,6.8,7,51,0,58,854,> 100%
State,Colorado,All,2019-20,3,7.9,7.9,9,57,0,66,834,> 100%
State,Colorado,All,2019-20,4,8.4,8.4,21,50,0,71,847,> 100%
State,Colorado,All,2019-20,5,6.4,6.4,6,44,0,50,787,> 100%
State,Colorado,All,2019-20,6,6.9,6.9,11,47,0,58,835,> 100%
State,Colorado,All,2019-20,7,7,7,8,48,0,56,801,> 100%
State,Colorado,All,2019-20,8,5.5,5.5,3,45,0,48,871,> 100%
State,Colorado,All,2019-20,9,8.8,8.8,16,57,0,73,831,> 100%
State,Colorado,All,2019-20,10,7.2,7.2,9,49,0,58,809,> 100%
State,Colorado,All,2019-20,11,5.8,6,11,36,2,49,810,> 100%
State,Colorado,All,2019-20,12,8.9,9.6,11,67,15,84,877,> 100%
State,Colorado,All,2019-20,13,10.9,13.1,7,87,46,113,861,> 100%
State,Colorado,All,2019-20,14,16.7,20.9,8,152,126,200,958,> 100%
State,Colorado,All,2019-20,15,17.6,25.7,3,188,210,279,"1,086",> 100%
State,Colorado,All,2019-20,16,14.6,23.6,0,162,218,262,"1,110",> 100%
State,Colorado,All,2019-20,17,15.2,25.7,1,160,221,273,"1,062",> 100%
State,Colorado,All,2019-20,18,13.7,23.4,0,136,186,233,996,> 100%
State,Colorado,All,2019-20,19,12.1,20.2,0,108,137,181,895,> 100%
State,Colorado,All,2019-20,20,9.6,15.6,0,84,94,136,871,> 100%
State,Colorado,All,2019-20,21,7.5,15.2,0,63,93,128,843,> 100%
State,Colorado,All,2019-20,22,8,12.3,0,66,74,101,820,> 100%
State,Colorado,All,2019-20,23,6.9,10.7,0,56,61,87,810,> 100%
State,Colorado,All,2019-20,24,7.7,10.8,0,62,58,87,803,> 100%
State,Colorado,All,2019-20,25,6.6,8.6,0,56,35,73,851,> 100%
State,Colorado,All,2019-20,26,4.6,6,0,39,20,51,854,> 100%
State,Colorado,All,2019-20,27,5.2,6.7,0,40,24,52,776,> 100%
State,Colorado,All,2019-20,28,5,7.3,0,40,30,59,803,> 100%
State,Colorado,All,2019-20,29,7,9.4,0,55,41,74,784,> 100%
State,Colorado,All,2019-20,30,7.1,8.3,0,58,32,68,819,> 100%
State,Colorado,All,2019-20,31,6.8,9.1,0,55,39,73,803,> 100%
State,Colorado,All,2019-20,32,5.7,7.9,0,47,36,65,819,> 100%
State,Colorado,All,2019-20,33,4.5,5.7,0,37,25,47,828,> 100%
State,Colorado,All,2019-20,34,5.1,6,0,43,22,51,850,> 100%
State,Colorado,All,2019-20,35,4.8,7.2,0,39,27,58,806,> 100%
State,Colorado,All,2019-20,36,3.4,5.2,1,24,19,38,732,> 100%
State,Colorado,All,2019-20,37,6.2,8.3,0,52,31,70,839,> 100%
State,Colorado,All,2019-20,38,4.3,5.9,0,34,21,47,793,> 100%
State,Colorado,All,2019-20,39,5.4,7.1,0,44,24,58,818,> 100%
State,Connecticut,All,2019-20,40,3.1,3.1,0,18,0,18,574,98.80%
State,Connecticut,All,2019-20,41,6.6,6.6,0,37,0,37,559,96.20%
State,Connecticut,All,2019-20,42,5,5,0,30,0,30,595,> 100%
State,Connecticut,All,2019-20,43,6.1,6.1,0,34,0,34,556,95.70%
State,Connecticut,All,2019-20,44,4.7,4.7,1,27,0,28,601,> 100%
State,Connecticut,All,2019-20,45,5.5,5.5,2,31,0,33,600,> 100%
State,Connecticut,All,2019-20,46,5.5,5.5,0,35,0,35,631,> 100%
State,Connecticut,All,2019-20,47,6.6,6.6,0,43,0,43,649,> 100%
State,Connecticut,All,2019-20,48,4.6,4.6,1,29,0,30,651,> 100%
State,Connecticut,All,2019-20,49,5.4,5.4,1,33,0,34,629,> 100%
State,Connecticut,All,2019-20,50,6.7,6.7,0,43,0,43,639,> 100%
State,Connecticut,All,2019-20,51,6.6,6.6,1,41,0,42,635,> 100%
State,Connecticut,All,2019-20,52,6.6,6.6,3,39,0,42,638,> 100%
State,Connecticut,All,2019-20,1,5.5,5.5,1,34,0,35,638,> 100%
State,Connecticut,All,2019-20,2,8.5,8.5,5,48,0,53,624,> 100%
State,Connecticut,All,2019-20,3,7.1,7.1,6,39,0,45,637,> 100%
State,Connecticut,All,2019-20,4,5.5,5.5,7,29,0,36,649,> 100%
State,Connecticut,All,2019-20,5,7.9,7.9,11,42,0,53,673,> 100%
State,Connecticut,All,2019-20,6,6.8,6.8,6,38,0,44,644,> 100%
State,Connecticut,All,2019-20,7,7.3,7.3,13,33,0,46,631,> 100%
State,Connecticut,All,2019-20,8,7.1,7.1,11,35,0,46,652,> 100%
State,Connecticut,All,2019-20,9,10.5,10.5,8,58,0,66,628,> 100%
State,Connecticut,All,2019-20,10,6.8,6.8,2,41,0,43,634,> 100%
State,Connecticut,All,2019-20,11,6.5,6.5,6,35,0,41,630,> 100%
State,Connecticut,All,2019-20,12,7.8,8.9,4,47,11,58,654,> 100%
State,Connecticut,All,2019-20,13,7.4,12.2,4,51,48,90,740,> 100%
State,Connecticut,All,2019-20,14,9.6,29.6,1,82,206,257,869,> 100%
State,Connecticut,All,2019-20,15,13.1,44.7,3,159,512,554,"1,240",> 100%
State,Connecticut,All,2019-20,16,11.9,51.9,3,160,670,709,"1,366",> 100%
State,Connecticut,All,2019-20,17,13.9,53.7,1,184,679,716,"1,333",> 100%
State,Connecticut,All,2019-20,18,14.4,52.5,0,166,568,605,"1,153",> 100%
State,Connecticut,All,2019-20,19,14.7,47.4,0,154,464,498,"1,050",> 100%
State,Connecticut,All,2019-20,20,11.9,42.9,0,113,380,406,947,> 100%
State,Connecticut,All,2019-20,21,11.2,38.7,1,90,283,316,816,> 100%
State,Connecticut,All,2019-20,22,9.1,30.6,0,69,208,232,758,> 100%
State,Connecticut,All,2019-20,23,7.7,22.7,0,51,119,151,665,> 100%
State,Connecticut,All,2019-20,24,5.4,16.5,0,34,87,104,631,> 100%
State,Connecticut,All,2019-20,25,5.5,12,0,32,46,70,581,100%
State,Connecticut,All,2019-20,26,7.3,12,0,44,45,73,606,> 100%
State,Connecticut,All,2019-20,27,4.2,8,0,23,24,44,552,95%
State,Connecticut,All,2019-20,28,4.7,7.8,0,29,25,48,615,> 100%
State,Connecticut,All,2019-20,29,4.2,6.3,0,24,15,36,571,98.30%
State,Connecticut,All,2019-20,30,3.3,5.4,0,19,14,31,575,99%
State,Connecticut,All,2019-20,31,3.6,5,0,20,10,28,556,95.70%
State,Connecticut,All,2019-20,32,4.4,5.9,0,26,9,35,594,> 100%
State,Connecticut,All,2019-20,33,4,4.5,0,23,8,26,575,99%
State,Connecticut,All,2019-20,34,2.8,3.5,0,16,5,20,567,97.60%
State,Connecticut,All,2019-20,35,4.9,5.5,0,26,4,29,532,91.60%
State,Connecticut,All,2019-20,36,4.7,5.7,0,27,7,33,576,99.10%
State,Connecticut,All,2019-20,37,4.3,5.5,0,25,8,32,581,100%
State,Connecticut,All,2019-20,38,5.2,6.3,0,30,11,36,576,99.10%
State,Connecticut,All,2019-20,39,4.7,5.9,0,30,8,37,632,> 100%
State,Delaware,All,2019-20,40,3.9,3.9,0,7,0,7,180,> 100%
State,Delaware,All,2019-20,41,6.5,6.5,0,11,0,11,170,> 100%
State,Delaware,All,2019-20,42,5.3,5.3,0,9,0,9,169,> 100%
State,Delaware,All,2019-20,43,2.3,2.3,0,4,0,4,171,> 100%
State,Delaware,All,2019-20,44,7,7,0,11,0,11,158,96.30%
State,Delaware,All,2019-20,45,5.1,5.1,0,9,0,9,176,> 100%
State,Delaware,All,2019-20,46,5.4,5.4,0,9,0,9,166,> 100%
State,Delaware,All,2019-20,47,4.1,4.1,0,7,0,7,170,> 100%
State,Delaware,All,2019-20,48,5.1,5.1,0,9,0,9,177,> 100%
State,Delaware,All,2019-20,49,7.4,7.4,0,15,0,15,203,> 100%
State,Delaware,All,2019-20,50,2.9,2.9,0,6,0,6,207,> 100%
State,Delaware,All,2019-20,51,5.6,5.6,0,10,0,10,179,> 100%
State,Delaware,All,2019-20,52,5.7,5.7,0,11,0,11,193,> 100%
State,Delaware,All,2019-20,1,5.3,5.3,0,11,0,11,207,> 100%
State,Delaware,All,2019-20,2,5.3,5.3,2,8,0,10,188,> 100%
State,Delaware,All,2019-20,3,6.6,6.6,3,9,0,12,182,> 100%
State,Delaware,All,2019-20,4,5.9,5.9,3,9,0,12,202,> 100%
State,Delaware,All,2019-20,5,8.1,8.1,0,16,0,16,197,> 100%
State,Delaware,All,2019-20,6,3.5,3.5,3,4,0,7,198,> 100%
State,Delaware,All,2019-20,7,3.8,3.8,0,8,0,8,210,> 100%
State,Delaware,All,2019-20,8,6.3,6.3,1,11,0,12,191,> 100%
State,Delaware,All,2019-20,9,7.4,7.4,2,10,0,12,163,99.40%
State,Delaware,All,2019-20,10,8.1,8.1,2,15,0,17,210,> 100%
State,Delaware,All,2019-20,11,4.9,4.9,1,8,0,9,185,> 100%
State,Delaware,All,2019-20,12,8.6,8.6,2,17,0,19,221,> 100%
State,Delaware,All,2019-20,13,8.6,11.1,2,15,8,22,198,> 100%
State,Delaware,All,2019-20,14,9.7,11.1,1,20,8,24,216,> 100%
State,Delaware,All,2019-20,15,10.3,18.4,0,23,32,41,223,> 100%
State,Delaware,All,2019-20,16,12.8,22.9,0,29,41,52,227,> 100%
State,Delaware,All,2019-20,17,13.1,26.2,0,37,64,74,282,> 100%
State,Delaware,All,2019-20,18,16.8,37.9,0,43,88,97,256,> 100%
State,Delaware,All,2019-20,19,15,29.6,0,40,69,79,267,> 100%
State,Delaware,All,2019-20,20,11.4,30.5,0,31,74,83,272,> 100%
State,Delaware,All,2019-20,21,12.2,27.1,0,28,51,62,229,> 100%
State,Delaware,All,2019-20,22,11.9,27.1,0,26,50,59,218,> 100%
State,Delaware,All,2019-20,23,9.1,17.7,0,17,27,33,186,> 100%
State,Delaware,All,2019-20,24,5.7,12.4,0,11,20,24,194,> 100%
State,Delaware,All,2019-20,25,5.4,9.6,0,9,13,16,166,> 100%
State,Delaware,All,2019-20,26,8,10.4,0,16,11,21,201,> 100%
State,Delaware,All,2019-20,27,7.5,9.5,0,15,10,19,200,> 100%
State,Delaware,All,2019-20,28,7,9.5,0,14,11,19,200,> 100%
State,Delaware,All,2019-20,29,7.1,8.2,0,14,9,16,196,> 100%
State,Delaware,All,2019-20,30,5,7.4,0,10,11,15,202,> 100%
State,Delaware,All,2019-20,31,2.6,5.1,0,5,6,10,195,> 100%
State,Delaware,All,2019-20,32,6.5,9,0,13,7,18,201,> 100%
State,Delaware,All,2019-20,33,6,7.6,0,11,4,14,184,> 100%
State,Delaware,All,2019-20,34,5.7,7.7,0,11,6,15,194,> 100%
State,Delaware,All,2019-20,35,2.6,3.6,0,5,2,7,195,> 100%
State,Delaware,All,2019-20,36,4.9,6.4,0,10,8,13,204,> 100%
State,Delaware,All,2019-20,37,6,8,0,12,7,16,200,> 100%
State,Delaware,All,2019-20,38,5.5,7.4,0,9,4,12,163,99.40%
State,Delaware,All,2019-20,39,6.5,9.5,0,13,9,19,201,> 100%
State,District of Columbia,All,2019-20,40,4.9,4.9,0,4,0,4,82,88.10%
State,District of Columbia,All,2019-20,41,5.8,5.8,0,6,0,6,104,> 100%
State,District of Columbia,All,2019-20,42,3.7,3.7,0,4,0,4,107,> 100%
State,District of Columbia,All,2019-20,43,5.4,5.4,0,6,0,6,111,> 100%
State,District of Columbia,All,2019-20,44,9.9,9.9,0,11,0,11,111,> 100%
State,District of Columbia,All,2019-20,45,5.6,5.6,0,6,0,6,108,> 100%
State,District of Columbia,All,2019-20,46,6,6,0,5,0,5,84,90.20%
State,District of Columbia,All,2019-20,47,3.4,3.4,0,3,0,3,87,93.40%
State,District of Columbia,All,2019-20,48,5.4,5.4,0,6,0,6,112,> 100%
State,District of Columbia,All,2019-20,49,5,5,0,5,0,5,101,> 100%
State,District of Columbia,All,2019-20,50,3.9,3.9,0,4,0,4,102,> 100%
State,District of Columbia,All,2019-20,51,5.5,5.5,0,5,0,5,91,97.70%
State,District of Columbia,All,2019-20,52,7.1,7.1,1,8,0,9,127,> 100%
State,District of Columbia,All,2019-20,1,8.4,8.4,1,7,0,8,95,> 100%
State,District of Columbia,All,2019-20,2,4.1,4.1,0,4,0,4,98,> 100%
State,District of Columbia,All,2019-20,3,8.8,8.8,2,7,0,9,102,> 100%
State,District of Columbia,All,2019-20,4,8.8,8.8,0,9,0,9,102,> 100%
State,District of Columbia,All,2019-20,5,9,9,0,11,0,11,122,> 100%
State,District of Columbia,All,2019-20,6,7.2,7.2,0,8,0,8,111,> 100%
State,District of Columbia,All,2019-20,7,8.9,8.9,0,9,0,9,101,> 100%
State,District of Columbia,All,2019-20,8,7.2,7.2,1,6,0,7,97,> 100%
State,District of Columbia,All,2019-20,9,5,5,0,6,0,6,120,> 100%
State,District of Columbia,All,2019-20,10,10.5,10.5,0,10,0,10,95,> 100%
State,District of Columbia,All,2019-20,11,4.6,4.6,1,3,0,4,87,93.40%
State,District of Columbia,All,2019-20,12,10.5,10.5,1,10,2,11,105,> 100%
State,District of Columbia,All,2019-20,13,14.5,15.5,2,14,7,17,110,> 100%
State,District of Columbia,All,2019-20,14,20.5,21.3,0,26,14,27,127,> 100%
State,District of Columbia,All,2019-20,15,26.2,27.9,1,47,36,51,183,> 100%
State,District of Columbia,All,2019-20,16,30.3,34.8,0,54,53,62,178,> 100%
State,District of Columbia,All,2019-20,17,38.9,40.8,1,81,82,86,211,> 100%
State,District of Columbia,All,2019-20,18,36.8,42.6,0,70,75,81,190,> 100%
State,District of Columbia,All,2019-20,19,37.5,43.5,0,75,81,87,200,> 100%
State,District of Columbia,All,2019-20,20,42.9,48.1,0,67,68,75,156,> 100%
State,District of Columbia,All,2019-20,21,28.1,34,1,42,49,52,153,> 100%
State,District of Columbia,All,2019-20,22,24.8,29.7,0,36,36,43,145,> 100%
State,District of Columbia,All,2019-20,23,23.7,28.1,0,27,26,32,114,> 100%
State,District of Columbia,All,2019-20,24,20.3,24.8,0,27,27,33,133,> 100%
State,District of Columbia,All,2019-20,25,24.8,32.1,0,27,20,35,109,> 100%
State,District of Columbia,All,2019-20,26,21.8,28.7,0,22,23,29,101,> 100%
State,District of Columbia,All,2019-20,27,12.6,17.5,0,13,14,18,103,> 100%
State,District of Columbia,All,2019-20,28,5.2,7,0,6,5,8,115,> 100%
State,District of Columbia,All,2019-20,29,7,12,0,7,10,12,100,> 100%
State,District of Columbia,All,2019-20,30,4.3,5.4,0,4,2,5,92,98.80%
State,District of Columbia,All,2019-20,31,8.7,11.5,0,9,8,12,104,> 100%
State,District of Columbia,All,2019-20,32,5.3,8.5,0,5,5,8,94,> 100%
State,District of Columbia,All,2019-20,33,13.3,13.3,0,14,8,14,105,> 100%
State,District of Columbia,All,2019-20,34,12.8,13.8,0,12,9,13,94,> 100%
State,District of Columbia,All,2019-20,35,8.7,8.7,0,9,2,9,103,> 100%
State,District of Columbia,All,2019-20,36,12.6,13.5,0,14,6,15,111,> 100%
State,District of Columbia,All,2019-20,37,9.9,11.7,0,11,7,13,111,> 100%
State,District of Columbia,All,2019-20,38,6.9,9.2,0,6,4,8,87,93.40%
State,District of Columbia,All,2019-20,39,12.4,14.6,0,11,8,13,89,95.60%
State,Florida,All,2019-20,40,4.8,4.8,0,184,0,184,"3,838",> 100%
State,Florida,All,2019-20,41,4.6,4.6,0,179,0,179,"3,869",> 100%
State,Florida,All,2019-20,42,5.2,5.2,3,193,0,196,"3,786",> 100%
State,Florida,All,2019-20,43,5.8,5.8,3,214,0,217,"3,722",> 100%
